1,2,3,4,5->640,1,2,3,4,5,193,424,457,596,438,248,541
1,2,3,129,5,11->1,2,3,129,5,225,11,240,114,187
1,2,3,5,11,492->1,2,3,5,11,76,492
1,2,3,11,470,312,506,571,572->1,2,3,11,531,470,312,506,571,572
1,2,3,33,5,133,299,17,83,601->1,2,3,33,5,133,385,299,17,83,601
1,2,3,33,5,133,299,17,83,601->1,2,3,33,5,133,421,299,17,83,601,602
1,2,3,33,5,133,299,17,83,601->128,1,2,3,33,5,133,299,17,83,601
608,1,2,3,193,5,334,495,16,17,50,532,27->608,1,2,3,193,5,612,334,495,16,17,50,623,532,27
608,1,2,3,193,5,334,495,16,17,50,532,27->608,1,2,3,193,5,7,334,495,16,17,50,627,532,27
608,1,2,3,193,5,334,495,16,17,50,532,27->608,1,2,3,193,5,385,334,495,16,17,50,532,27
608,1,2,3,193,5,334,495,16,17,50,532,27->608,1,2,3,100,5,193,334,495,16,17,50,532,27
608,1,2,3,193,5,334,495,16,17,50,532,27->608,1,2,3,193,5,262,334,495,16,17,50,532,27
608,1,2,3,193,5,334,495,16,17,50,532,27->608,1,2,3,193,5,334,495,16,17,50,532,570,27,348
608,1,2,3,193,5,612,334,495,16,17,50,623,532,27->608,1,2,3,193,5,612,334,495,16,17,50,528,532,623,27
608,1,2,3,193,5,7,334,495,16,17,50,627,532,27->608,1,2,3,193,5,7,171,334,495,16,17,50,627,532,27
608,1,2,3,193,5,7,334,495,16,17,50,627,532,27->608,1,2,3,193,5,7,334,495,16,17,50,627,532,410,27
608,1,2,3,193,5,7,334,495,16,17,50,627,532,27->608,1,2,3,193,5,7,72,334,495,16,17,50,627,532,27
1,2,3,452,5,554,239,242,403,631,282,317->1,2,3,321,5,452,554,239,242,403,631,282,317
1,2,3,452,5,554,239,242,403,631,282,317->1,2,3,452,5,554,239,242,403,631,345,282,317
1,2,3,452,5,554,239,242,403,631,282,317->1,2,3,452,5,554,239,242,403,631,282,317,253
1,2,3,452,5,554,239,242,403,631,282,317->1,2,3,452,5,554,239,242,403,116,631,282,317,31
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,554,239,242,403,631,282,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,98,5,452,554,239,403,631,282,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,554,239,464,403,631,282,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,194,5,452,645,554,239,624,403,631,282,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,6,554,239,403,631,282,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,554,239,403,117,631,282,317,286
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,554,239,403,631,282,349,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,421,554,239,403,631,282,317
1,2,3,452,5,554,239,403,631,282,317->1,2,3,452,5,554,171,239,403,631,282,317
1,2,3,385,5,11,365,430,177,279,506->1,2,3,385,5,6,11,365,430,177,279,506
640,1,2,3,4,5,193,424,457,596,438,248,541->640,1,2,3,4,5,193,541,8,424,457,596,438,248,281,157
640,1,2,3,4,5,193,424,457,596,438,248,541->640,1,2,3,4,5,193,424,457,12,596,438,248,541
640,1,2,3,4,5,193,424,457,596,438,248,541->640,1,2,3,4,5,193,424,457,596,150,438,248,541
608,1,2,3,193,5,7,334,495,16,17,50,627,27->608,1,2,3,193,5,7,334,495,16,17,50,627,532,27
1,2,3,644,5,461,19,20,91,99,485,551,243,563,374,566,632->1,2,3,99,5,485,551,644,632,461,19,20,243,374,563,440,566,91
1,2,3,644,5,461,19,20,91,99,485,551,243,563,374,566,632->1,2,3,644,5,274,19,20,551,174,563,566,187,461,463,209,91,97,99,485,105,243,374,632,637,383
1,2,3,194,5,452,645,554,239,624,403,631,282,349,317->1,2,3,194,5,452,645,554,171,239,624,403,631,282,349,317
1,2,3,194,5,452,645,554,239,624,403,631,282,349,317->1,2,3,194,5,452,645,138,554,239,624,403,631,282,349,317
1,2,3,194,5,452,645,554,239,624,403,631,282,349,317->1,2,3,194,5,452,645,362,554,239,624,403,631,282,349,317
1,2,3,100,5,321,452,554,239,242,403,631,282,317->1,2,3,35,5,100,321,452,554,239,242,403,631,282,317
1,2,3,100,5,321,452,554,239,242,403,631,282,317->1,2,3,100,5,6,321,452,554,239,242,403,631,282,317
1,2,3,100,5,321,452,554,239,242,403,631,282,317->1,2,3,100,5,166,321,452,554,239,242,403,631,152,282,317
1,2,3,100,5,321,452,554,239,242,403,631,282,317->1,2,3,100,5,321,452,554,429,239,242,403,631,282,317
1,2,3,100,5,321,452,554,239,242,403,631,282,317->1,2,3,100,5,321,452,554,239,242,403,373,631,282,317
1,2,3,100,5,321,452,554,239,242,403,631,282,317->1,2,3,100,5,321,452,554,239,242,403,150,631,282,317
608,1,2,3,193,5,334,495,16,17,50,27->608,1,2,3,193,5,334,495,16,17,50,532,27
608,1,2,3,193,5,334,495,16,17,50,27->608,1,2,3,193,5,7,334,495,16,17,50,627,27
1,2,3,259,5,620,19,83,286->1,2,3,259,5,72,620,19,83,286
1,2,3,321,5,452,554,239,242,403,631,282,317->1,2,3,100,5,321,452,554,239,242,403,631,282,317
1,2,3,321,5,452,554,239,242,403,631,282,317->96,1,2,3,321,5,452,554,239,242,403,631,282,317
1,2,3,321,5,452,554,239,242,403,631,282,317->1,2,3,321,5,452,554,239,242,403,631,472,282,317
1,2,3,452,5,554,239,464,656,403,467,631,282,317->1,2,3,452,5,554,205,239,464,656,403,467,631,282,317
1,2,3,452,5,554,239,464,656,403,467,631,282,317->1,2,3,452,5,554,239,464,656,403,467,631,88,282,317
1,2,3,452,5,554,239,464,656,403,467,631,282,317->1,2,3,258,5,452,554,239,464,656,403,467,631,282,317
1,2,3,641,5,133,579,654,655,528,17,531,405,341,219,33,163,302,559,575->1,2,3,641,5,133,654,655,528,17,531,405,33,163,302,559,575,579,592,341,219
1,2,3,641,5,133,579,654,655,528,17,531,405,341,219,33,163,302,559,575->1,2,3,641,5,133,654,655,528,17,531,405,33,163,302,559,575,579,341,219,375
1,2,3,641,5,133,579,654,655,528,17,531,405,341,219,33,163,302,559,575->1,2,3,641,5,133,654,655,528,17,531,405,33,163,302,559,575,194,579,341,219
1,2,3,641,5,133,579,654,655,528,17,531,405,341,219,33,163,302,559,575->1,2,3,641,5,133,141,654,655,528,17,531,405,33,163,302,559,575,579,341,219
96,1,2,3,321,5,452,554,239,242,403,631,282,317->96,1,2,3,321,5,102,452,554,239,242,403,631,282,317
1,2,3,452,5,554,239,464,403,631,282,317->1,2,3,452,5,554,239,464,656,403,467,631,282,317
1,2,3,452,5,554,239,464,403,631,282,317->1,2,3,191,5,421,452,554,171,239,464,403,631,282,317,159
1,2,3,100,5,321,452,554,429,239,242,403,631,282,317->1,2,3,100,5,321,452,554,282,429,239,242,403,631,218,317
1,2,3,194,5,452,645,554,239,624,403,631,282,317->1,2,3,194,5,452,645,554,239,624,403,631,282,349,317
1,2,3,193,5,7,334,16,17,532,27,608,171,495,50,627->608,1,2,3,193,5,7,72,171,334,495,16,17,50,627,532,27
1,2,3,193,5,7,334,16,17,532,27,608,171,495,50,627->608,1,2,3,193,5,7,171,334,495,16,17,50,627,532,27,255
1,2,3,385,5,11->1,2,3,385,5,11,365,430,177,279,506
1,2,3,385,5,11->1,2,3,385,5,7,10,11
1,2,3,641,5,133,579,654,655,528,17,531,405,341,219,33,163,559,575->1,2,3,641,5,133,654,655,528,17,531,405,33,163,302,559,575,579,341,219
1,2,3,5,39,297,10,11,211,62->1,2,3,5,39,297,10,11,427,211,62
1,2,3,100,5,321,452,554,429,239,242,403,631,317->1,2,3,100,5,321,452,554,429,239,242,403,631,282,317
1,2,3,641,5,133,194,579,654,655,528,17,531,405,341,219,33,163,302,559,575->1,2,3,641,5,133,654,655,528,17,531,405,534,33,163,302,559,575,194,579,341,219
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,491,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,265,11,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,536,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,617,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,238,496,248
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,148,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,410,673,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,452,5,6,554,239,403,631,282,317->1,2,3,100,5,6,321,452,554,239,242,403,631,282,317
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,493,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,588,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496,507
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,591,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,454,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,71,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,94,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,199,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,347,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496,254
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,563,310,570,68,327,329,468,353,228,103,493,238,496
1,2,3,68,5,327,264,329,11,468,673,418,353,228,422,295,679,680,42,681,682,103,238,496,563,310,570->1,2,3,5,264,11,673,418,422,295,679,680,42,681,682,563,310,570,68,454,327,329,468,353,228,103,238,496
1,2,3,33,5,48,17,49,211,117->1,2,3,33,5,101,48,17,49,211,117
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,144,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,602,353,228,103,238,496,503
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,92,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,673,422,295,679,680,42,681,682,301,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,132,5,264,265,11,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,410,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,673,422,295,679,680,42,681,682,685,563,310,311,570,68,327,329,468,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,346,353,228,103,238,496
1,2,3,68,5,327,264,265,329,11,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,519,264,265,11,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,238,496
1,2,3,321,5,452,554,301,239,242,403,631,472,282,317->1,2,3,321,5,452,554,300,301,239,242,403,631,472,282,317
1,2,3,321,5,452,554,301,239,242,403,631,472,282,317->1,2,3,321,197,5,452,554,301,239,242,403,631,472,282,317
1,2,3,321,5,452,554,239,242,403,631,472,282,317->1,2,3,321,5,452,554,301,239,242,403,631,472,282,317
1,2,3,321,5,452,554,239,242,403,631,472,282,317->1,2,3,321,5,452,554,239,242,403,180,631,472,282,317
1,2,3,68,5,327,264,265,329,11,144,468,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,265,11,144,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,358,103,238,496
224,1,2,3,5,327,11->1,2,3,5,264,11,405,663,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,224,353,228,103,238,496
1,2,3,68,5,327,264,329,11,468,536,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,536,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,617,238,496
1,2,3,68,5,327,264,329,11,468,536,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,536,673,422,295,679,680,42,681,682,685,563,310,570,68,327,329,468,353,228,103,106,238,496
1,2,3,68,5,327,264,329,11,468,536,673,353,228,422,295,679,680,42,681,682,685,103,238,496,563,310,570->1,2,3,5,264,11,536,415,673,422,295,679,680,42,681,682,685,563,182,310,570,68,327,329,468,353,228,103,238,496
